Date,HD,LOW
2022-06-07,279.4891052246094,184.20855712890625
2022-06-08,275.5622253417969,181.19570922851562
2022-06-09,277.72021484375,182.91868591308594
2022-06-10,267.8843078613281,175.43360900878906
2022-06-13,262.2532043457031,170.66006469726562
2022-06-14,258.0947265625,167.5342254638672
2022-06-15,259.0765075683594,168.54164123535156
2022-06-16,253.26939392089844,161.5744171142578
2022-06-17,250.74098205566406,162.38409423828125
2022-06-21,249.3239288330078,162.29934692382812
2022-06-22,249.12020874023438,163.44802856445312
2022-06-23,255.08470153808594,166.0183868408203
2022-06-24,262.10504150390625,172.1476593017578
2022-06-27,261.8179626464844,173.4469757080078
2022-06-28,250.2037811279297,164.50253295898438
2022-06-29,253.6491241455078,165.8018341064453
2022-06-30,254.01959228515625,164.4554443359375
2022-07-01,258.47442626953125,166.9881591796875
2022-07-05,262.7810974121094,169.36080932617188
2022-07-06,262.6422119140625,168.58872985839844
2022-07-07,265.5226135253906,170.95196533203125
2022-07-08,265.31884765625,171.00845336914062
2022-07-11,265.2447814941406,169.57733154296875
2022-07-12,264.0684814453125,170.41529846191406
2022-07-13,265.9764099121094,171.7051544189453
2022-07-14,268.1065979003906,171.9782257080078
2022-07-15,270.8203125,174.18136596679688
2022-07-18,271.4129943847656,174.92514038085938
2022-07-19,277.6924133300781,178.7505340576172
2022-07-20,279.98004150390625,180.88099670410156
2022-07-21,282.4806823730469,183.2765655517578
2022-07-22,283.9532470703125,185.1892852783203
2022-07-25,283.5457763671875,184.45071411132812
2022-07-26,276.1641845703125,178.58010864257812
2022-07-27,276.8403015136719,179.8299560546875
2022-07-28,277.50714111328125,180.6632080078125
2022-07-29,278.72052001953125,181.3544464111328
2022-08-01,283.2401428222656,183.77842712402344
2022-08-02,278.5074768066406,177.96461486816406
2022-08-03,283.74951171875,185.03775024414062
2022-08-04,284.4905090332031,186.68531799316406
2022-08-05,286.82440185546875,188.50328063964844
2022-08-08,288.93603515625,191.11668395996094
2022-08-09,282.67510986328125,184.82945251464844
2022-08-10,288.57489013671875,190.72845458984375
2022-08-11,287.75054931640625,191.43861389160156
2022-08-12,291.64044189453125,195.5006866455078
2022-08-15,291.38116455078125,196.98727416992188
2022-08-16,303.2082824707031,202.7442626953125
2022-08-17,301.70782470703125,203.92787170410156
2022-08-18,301.198486328125,204.96942138671875
2022-08-19,297.5957336425781,200.13092041015625
2022-08-22,289.1583251953125,198.8336944580078
2022-08-23,284.2403869628906,196.4475860595703
2022-08-24,285.36102294921875,197.33763122558594
2022-08-25,286.90777587890625,199.75216674804688
2022-08-26,276.0901184082031,190.3118133544922
2022-08-29,274.4415283203125,190.38760375976562
2022-08-30,271.4592590332031,186.74212646484375
2022-08-31,268.8677673339844,183.8257598876953
2022-09-01,273.4822082519531,185.3596954345703
2022-09-02,272.1118469238281,185.1229705810547
2022-09-06,269.911865234375,182.7084503173828
2022-09-07,277.30419921875,190.60537719726562
2022-09-08,279.5694885253906,193.52175903320312
2022-09-09,279.4483642578125,194.7242431640625
2022-09-12,277.3694763183594,195.4344024658203
2022-09-13,259.0888977050781,183.34286499023438
2022-09-14,257.6066589355469,182.1687469482422
2022-09-15,253.13211059570312,180.8904571533203
2022-09-16,257.2617492675781,181.61952209472656
2022-09-19,261.4100341796875,184.7347869873047
2022-09-20,255.58380126953125,180.2939453125
2022-09-21,253.16004943847656,178.35284423828125
2022-09-22,250.89476013183594,178.12559509277344
2022-09-23,252.57276916503906,178.13507080078125
2022-09-26,248.50833129882812,176.13714599609375
2022-09-27,250.4752655029297,177.6995086669922
2022-09-28,263.0601501464844,184.19503784179688
2022-09-29,259.4617614746094,180.34129333496094
2022-09-30,257.2337951660156,177.83206176757812
2022-10-03,264.4677734375,183.61746215820312
2022-10-04,269.9305114746094,186.93150329589844
2022-10-05,270.20086669921875,188.4559783935547
2022-10-06,270.7042236328125,189.3555145263672
2022-10-07,265.0457458496094,186.73265075683594
2022-10-10,263.311767578125,184.54537963867188
2022-10-11,263.712646484375,185.99407958984375
2022-10-12,261.5032958984375,183.5701141357422
2022-10-13,263.65673828125,182.89784240722656
2022-10-14,257.6905517578125,178.92095947265625
2022-10-17,262.1931457519531,183.77842712402344
2022-10-18,265.73553466796875,183.9307403564453
2022-10-19,256.8143005371094,175.11502075195312
2022-10-20,251.19305419921875,169.74562072753906
2022-10-21,256.8515930175781,173.62033081054688
2022-10-24,264.0575256347656,178.60890197753906
2022-10-25,270.5830383300781,184.54954528808594
2022-10-26,270.4804382324219,184.26394653320312
2022-10-27,271.3287658691406,184.36865234375
2022-10-28,278.404296875,189.19540405273438
2022-10-31,276.0550537109375,185.59678649902344
2022-11-01,275.9897766113281,184.26394653320312
2022-11-02,269.1567077636719,176.80007934570312
2022-11-03,262.41693115234375,171.19268798828125
2022-11-04,264.7753601074219,173.410888671875
2022-11-07,270.59234619140625,177.60931396484375
2022-11-08,271.4034118652344,179.32296752929688
2022-11-09,267.3109436035156,177.6759490966797
2022-11-10,290.569580078125,194.51722717285156
2022-11-11,293.58990478515625,198.9917449951172
2022-11-14,286.11370849609375,194.84092712402344
2022-11-15,290.7839660644531,198.82034301757812
2022-11-16,293.56195068359375,204.80862426757812
2022-11-17,290.32720947265625,198.40147399902344
2022-11-18,291.94927978515625,199.8580780029297
2022-11-21,295.3052062988281,200.18177795410156
2022-11-22,302.8560791015625,204.18026733398438
2022-11-23,299.7145690917969,200.89581298828125
2022-11-25,304.25445556640625,200.84817504882812
2022-11-28,297.3001403808594,199.0107879638672
2022-11-29,294.5408020019531,197.51609802246094
2022-11-30,303.8536071777344,202.3523712158203
2022-12-01,306.7422180175781,205.1417999267578
2022-12-02,307.6050109863281,204.5325164794922
2022-12-05,300.1866149902344,196.28797912597656
2022-12-06,297.7200927734375,192.22286987304688
2022-12-07,300.2523193359375,196.96389770507812
2022-12-08,303.9474182128906,193.793701171875
2022-12-09,300.561767578125,192.08956909179688
2022-12-12,307.59564208984375,195.24075317382812
2022-12-13,312.2005310058594,201.08619689941406
2022-12-14,312.7069091796875,201.93350219726562
2022-12-15,307.2392883300781,198.03970336914062
2022-12-16,303.2440185546875,196.24993896484375
2022-12-19,297.6075439453125,193.42239379882812
2022-12-20,295.2723388671875,191.22325134277344
2022-12-21,299.5113830566406,192.71791076660156
2022-12-22,296.47271728515625,189.59530639648438
2022-12-23,298.92059326171875,192.19430541992188
2022-12-27,299.6895446777344,192.03245544433594
2022-12-28,296.1070251464844,190.46157836914062
2022-12-29,300.4961853027344,192.5560760498047
2022-12-30,296.22894287109375,189.6809539794922
2023-01-03,296.27581787109375,189.49053955078125
2023-01-04,299.8583984375,191.72779846191406
2023-01-05,295.8631896972656,191.13754272460938
2023-01-06,297.79510498046875,191.32794189453125
2023-01-09,298.0577392578125,189.87135314941406
2023-01-10,300.7024230957031,191.73733520507812
2023-01-11,308.55230712890625,198.5823516845703
2023-01-12,309.36822509765625,200.1722412109375
2023-01-13,310.6249084472656,201.98109436035156
2023-01-17,307.1736145019531,199.46774291992188
2023-01-18,303.57232666015625,198.49667358398438
2023-01-19,291.55841064453125,192.43231201171875
2023-01-20,295.4223937988281,194.71714782714844
2023-01-23,295.8725891113281,195.2693328857422
2023-01-24,297.9452209472656,197.51809692382812
2023-01-25,297.5419006347656,197.23101806640625
2023-01-26,294.3063049316406,193.11622619628906
2023-01-27,297.00732421875,193.76695251464844
2023-01-30,294.7095947265625,193.2119598388672
2023-01-31,304.0224609375,199.27883911132812
2023-02-01,307.6988220214844,204.3600616455078
2023-02-02,318.6716613769531,212.0154571533203
2023-02-03,310.8968811035156,206.666259765625
2023-02-06,308.80548095703125,206.570556640625
2023-02-07,304.98846435546875,205.47967529296875
2023-02-08,300.8525695800781,203.5945587158203
2023-02-09,295.93817138671875,199.65203857421875
2023-02-10,296.86669921875,199.7859649658203
2023-02-13,303.4222412109375,204.91513061523438
2023-02-14,298.6391906738281,204.5514373779297
2023-02-15,300.75872802734375,205.76673889160156
2023-02-16,301.2745361328125,204.7906951904297
2023-02-17,298.1890563964844,203.58497619628906
2023-02-21,277.13433837890625,193.154541015625
2023-02-22,277.88458251953125,193.90093994140625
2023-02-23,280.7074890136719,193.4990234375
2023-02-24,278.22222900390625,192.8578643798828
2023-02-27,277.6126403808594,195.4415740966797
2023-02-28,278.1097106933594,196.88650512695312
2023-03-01,272.7170104980469,185.93934631347656
2023-03-02,274.8084716796875,186.69534301757812
2023-03-03,279.9010009765625,191.12583923339844
2023-03-06,279.67584228515625,192.8865966796875
2023-03-07,272.6326599121094,188.9058074951172
2023-03-08,275.3531799316406,192.47509765625
2023-03-09,272.0563659667969,190.47515869140625
2023-03-10,270.4599609375,188.18809509277344
2023-03-13,270.6582946777344,189.03977966308594
2023-03-14,269.7609558105469,188.35076904296875
2023-03-15,272.028076171875,190.0349884033203
2023-03-16,270.8567199707031,191.06842041015625
2023-03-17,272.4248046875,188.85797119140625
2023-03-20,273.2466735839844,188.31248474121094
2023-03-21,273.4072265625,188.31248474121094
2023-03-22,266.96478271484375,183.3173828125
2023-03-23,268.1928405761719,181.5183563232422
2023-03-24,267.35205078125,181.29827880859375
2023-03-27,265.6989440917969,182.32217407226562
2023-03-28,265.27386474609375,181.95855712890625
2023-03-29,267.67327880859375,183.6714630126953
2023-03-30,269.5625305175781,184.35084533691406
2023-03-31,278.7822570800781,191.35552978515625
2023-04-03,281.24774169921875,195.2023468017578
2023-04-04,278.63104248046875,194.25498962402344
2023-04-05,272.6893310546875,190.8387908935547
2023-04-06,272.63262939453125,190.0158233642578
2023-04-10,275.0508728027344,191.17369079589844
2023-04-11,277.50701904296875,192.66648864746094
2023-04-12,274.361328125,191.16412353515625
2023-04-13,275.9766845703125,192.79090881347656
2023-04-14,276.01446533203125,193.47030639648438
2023-04-17,279.0467529296875,196.1688232421875
2023-04-18,282.4002380371094,199.13528442382812
2023-04-19,280.4731750488281,199.8338623046875
2023-04-20,282.04119873046875,200.72373962402344
2023-04-21,283.4299011230469,201.94863891601562
2023-04-24,284.9413146972656,201.94863891601562
2023-04-25,279.9252624511719,197.99603271484375
2023-04-26,272.1225280761719,193.11058044433594
2023-04-27,277.6581115722656,196.69773864746094
2023-04-28,283.9021911621094,199.871337890625
2023-05-01,281.2194519042969,200.24642944335938
2023-05-02,277.98870849609375,198.0825653076172
2023-05-03,276.8551940917969,197.44786071777344
2023-05-04,269.93096923828125,195.0339813232422
2023-05-05,273.58673095703125,197.92872619628906
2023-05-08,271.9902648925781,196.23611450195312
2023-05-09,274.4935607910156,199.1885223388672
2023-05-10,273.02935791015625,196.4957733154297
2023-05-11,271.7635498046875,195.5148468017578
2023-05-12,274.3896179199219,195.4763641357422
2023-05-15,272.5665283203125,193.8318634033203
2023-05-16,266.70025634765625,191.59107971191406
2023-05-17,276.2033996582031,199.2654571533203
2023-05-18,278.820068359375,201.15042114257812
2023-05-19,274.7770080566406,198.37110900878906
2023-05-22,274.5691223144531,195.37057495117188
2023-05-23,278.6122131347656,198.73651123046875
2023-05-24,274.98480224609375,195.83218383789062
2023-05-25,270.8755798339844,193.3413543701172
2023-05-26,276.6189880371094,198.6115264892578
2023-05-30,276.21282958984375,197.8229217529297
2023-05-31,269.68597412109375,193.42791748046875
2023-06-01,274.38604736328125,196.11106872558594
2023-06-02,281.5694274902344,201.7755126953125
2023-06-05,278.8673400878906,198.86155700683594
2023-06-06,281.6264953613281,199.22703552246094
2023-06-07,287.04974365234375,203.12191772460938
2023-06-08,286.4693603515625,202.40065002441406
2023-06-09,282.91094970703125,201.11196899414062
2023-06-12,286.2505187988281,205.18959045410156
2023-06-13,285.5084228515625,209.0268096923828
2023-06-14,285.1563415527344,206.6321258544922
2023-06-15,287.35418701171875,210.54629516601562
2023-06-16,285.7937927246094,208.7671356201172
2023-06-20,286.7737731933594,207.2091827392578
2023-06-21,286.0983581542969,206.04550170898438
2023-06-22,286.554931640625,206.59368896484375
2023-06-23,286.2029724121094,206.97837829589844
2023-06-26,292.9391784667969,209.61343383789062
2023-06-27,298.50506591796875,214.9989776611328
2023-06-28,291.62615966796875,213.99880981445312
2023-06-29,292.8725280761719,214.28732299804688
2023-06-30,295.55560302734375,217.05703735351562
2023-07-03,294.9657287597656,215.98953247070312
2023-07-05,295.7078552246094,216.85508728027344
2023-07-06,287.35418701171875,212.94093322753906
2023-07-07,288.1058349609375,213.44102478027344
2023-07-10,295.21307373046875,220.34608459472656
2023-07-11,298.4289855957031,220.64419555664062
2023-07-12,302.10150146484375,223.22157287597656
2023-07-13,299.3233642578125,220.74998474121094
2023-07-14,301.13104248046875,219.98062133789062
2023-07-17,300.7029113769531,219.2401123046875
2023-07-18,301.3784484863281,221.1058349609375
2023-07-19,303.96636962890625,222.0482940673828
2023-07-20,303.59527587890625,222.1444854736328
2023-07-21,304.90826416015625,224.82762145996094
2023-07-24,309.32293701171875,225.03921508789062
2023-07-25,309.34197998046875,226.0440673828125
2023-07-26,313.58538818359375,226.1697235107422
2023-07-27,313.69952392578125,226.9716796875
2023-07-28,315.27899169921875,227.1552734375
2023-07-31,317.6289978027344,226.36297607421875
2023-08-01,315.9450378417969,224.50778198242188
2023-08-02,312.54833984375,221.74429321289062
2023-08-03,313.8327941894531,219.0677947998047
2023-08-04,310.5788879394531,215.5892791748047
2023-08-07,313.1858215332031,215.7632293701172
2023-08-08,311.8918762207031,213.45388793945312
2023-08-09,312.27239990234375,212.2267303466797
2023-08-10,313.4046630859375,213.4055633544922
2023-08-11,315.0315856933594,216.1400604248047
2023-08-14,313.9279479980469,218.2657928466797
2023-08-15,316.0116271972656,216.2849884033203
2023-08-16,316.8583679199219,214.6520233154297
2023-08-17,311.3875732421875,210.78704833984375
2023-08-18,311.4732360839844,211.94654846191406
2023-08-21,308.323974609375,210.2459259033203
2023-08-22,308.72357177734375,218.120849609375
2023-08-23,310.2553405761719,219.5219268798828
2023-08-24,306.9253234863281,215.4443359375
2023-08-25,307.18218994140625,215.54098510742188
2023-08-28,310.0841369628906,215.2028045654297
2023-08-29,313.3856201171875,218.76824951171875
2023-08-30,316.5837097167969,222.53662109375
2023-08-31,316.2677001953125,222.7008819580078
2023-09-01,318.9296569824219,224.662353515625
2023-09-05,313.8547668457031,222.65255737304688
2023-09-06,312.1504211425781,221.86024475097656
2023-09-07,314.4676208496094,225.72523498535156
2023-09-08,314.74530029296875,223.48353576660156
2023-09-11,314.41973876953125,224.08262634277344
2023-09-12,312.41851806640625,222.6622314453125
2023-09-13,312.0355224609375,221.09690856933594
2023-09-14,315.6262512207031,223.07769775390625
2023-09-15,307.745849609375,212.59393310546875
2023-09-18,303.7817687988281,210.37158203125
2023-09-19,301.2442626953125,210.15896606445312
2023-09-20,297.65362548828125,207.6564178466797
2023-09-21,293.727783203125,203.50152587890625
2023-09-22,292.7415771484375,203.38558959960938
2023-09-25,293.4692687988281,205.32772827148438
2023-09-26,289.6871337890625,201.5013885498047
2023-09-27,288.99774169921875,199.9747314453125
2023-09-28,290.5967712402344,200.7670440673828
2023-09-29,289.3232421875,200.82501220703125
2023-10-02,287.0921936035156,198.7958984375
2023-10-03,279.53741455078125,193.40423583984375
2023-10-04,279.96832275390625,192.8534698486328
2023-10-05,279.3076171875,193.056396484375
2023-10-06,280.3800354003906,192.80517578125
2023-10-09,282.8121337890625,193.9646453857422
2023-10-10,286.5081481933594,195.9068145751953
2023-10-11,285.3878173828125,196.4285888671875
2023-10-12,280.5715026855469,190.25424194335938
2023-10-13,279.5182800292969,189.14306640625
2023-10-16,284.69842529296875,191.5587158203125
2023-10-17,283.36749267578125,191.46205139160156
2023-10-18,277.9096374511719,186.9303741455078
2023-10-19,274.5870361328125,184.03164672851562
2023-10-20,274.24237060546875,184.07029724121094
2023-10-23,272.9592590332031,182.02182006835938
2023-10-24,271.27410888671875,181.0110321044922
2023-10-25,268.9951477050781,180.86524963378906
2023-10-26,266.18963623046875,179.54342651367188
2023-10-27,264.71502685546875,178.464599609375
2023-10-30,269.5217590332031,182.44947814941406
2023-10-31,272.5954284667969,185.21946716308594
2023-11-01,274.4530029296875,185.91925048828125
2023-11-02,282.017333984375,188.8641815185547
2023-11-03,283.0514831542969,189.46676635742188
2023-11-06,282.0556640625,188.77671813964844
2023-11-07,282.2471618652344,189.1168670654297
2023-11-08,283.3482971191406,189.21405029296875
2023-11-09,275.6402893066406,185.14170837402344
2023-11-10,279.2022705078125,189.13632202148438
2023-11-13,275.8318176269531,188.3976593017578
2023-11-14,290.7308044433594,196.56182861328125
2023-11-15,295.0970458984375,199.09854125976562
2023-11-16,293.42138671875,196.60069274902344
2023-11-17,294.21612548828125,197.98081970214844
2023-11-20,295.0970458984375,198.70005798339844
2023-11-21,292.3681335449219,192.49917602539062
2023-11-22,296.0641784667969,192.9073486328125
2023-11-24,297.5003967285156,193.48081970214844
2023-11-27,297.7110900878906,194.2097625732422
2023-11-28,300.0282287597656,194.43328857421875
2023-11-29,299.8065490722656,194.30694580078125
2023-11-30,302.1875,193.24755859375
2023-12-01,308.09649658203125,198.19464111328125
2023-12-04,312.33782958984375,201.7227325439453
2023-12-05,311.83660888671875,200.13848876953125
2023-12-06,314.3525085449219,202.84042358398438
2023-12-07,314.4103698730469,202.45167541503906
2023-12-08,314.6995544433594,201.99485778808594
2023-12-11,319.3842468261719,200.54669189453125
2023-12-12,321.1868896484375,202.84042358398438
2023-12-13,331.0191345214844,209.40090942382812
2023-12-14,339.12591552734375,219.2076416015625
2023-12-15,341.2369384765625,219.25624084472656
2023-12-18,338.1619567871094,217.7691650390625
2023-12-19,339.37652587890625,219.0909881591797
2023-12-20,336.0894775390625,215.77671813964844
2023-12-21,336.3883056640625,217.2735137939453
2023-12-22,336.02197265625,216.73892211914062
2023-12-26,336.716064453125,216.56399536132812
2023-12-27,335.96417236328125,216.63201904296875
2023-12-28,334.83636474609375,216.6417236328125
2023-12-29,334.0555725097656,216.3015899658203
2024-01-02,332.6385498046875,212.51107788085938
2024-01-03,326.064453125,206.31021118164062
2024-01-04,326.382568359375,205.2896728515625
2024-01-05,330.57574462890625,206.54345703125
2024-01-08,335.38580322265625,211.04347229003906
2024-01-09,333.70855712890625,210.91709899902344
2024-01-10,343.93603515625,214.02728271484375
2024-01-11,343.67578125,213.9786834716797
2024-01-12,342.88531494140625,212.76376342773438
2024-01-16,345.5072326660156,214.24107360839844
2024-01-17,342.8757019042969,211.92791748046875
2024-01-18,344.9963684082031,212.1028594970703
2024-01-19,349.3437805175781,213.83287048339844
2024-01-22,343.8299865722656,213.6870880126953
2024-01-23,338.133056640625,209.49659729003906
2024-01-24,334.7496032714844,205.66751098632812
2024-01-25,338.3161926269531,207.16201782226562
2024-01-26,342.4900817871094,207.06431579589844
2024-01-29,342.8757019042969,206.92758178710938
2024-01-30,344.2251892089844,209.54544067382812
2024-01-31,340.2344055175781,207.90438842773438
2024-02-01,347.0881042480469,215.12301635742188
2024-02-02,344.35052490234375,214.4001922607422
2024-02-05,342.33587646484375,212.95448303222656
2024-02-06,343.40582275390625,213.06195068359375
2024-02-07,349.6136779785156,216.54916381835938
2024-02-08,350.6065368652344,215.279296875
2024-02-09,350.0570373535156,217.10594177246094
2024-02-12,352.2741394042969,224.52972412109375
2024-02-13,344.6975402832031,220.2024383544922
2024-02-14,345.3144836425781,221.6676483154297
2024-02-15,348.06170654296875,223.03518676757812
2024-02-16,349.2859191894531,221.58950805664062
2024-02-20,349.49798583984375,220.28057861328125
2024-02-21,351.0017395019531,222.50770568847656
2024-02-22,357.9518127441406,225.1646270751953
2024-02-23,358.5494079589844,227.1671142578125
2024-02-26,358.202392578125,225.9558563232422
2024-02-27,362.0196838378906,229.9314727783203
2024-02-28,363.99566650390625,233.2624053955078
2024-02-29,366.8875732421875,235.08901977539062
2024-03-01,370.5891418457031,239.01580810546875
2024-03-04,366.6562194824219,236.4858856201172
2024-03-05,364.80548095703125,235.2355499267578
2024-03-06,366.0079040527344,235.52857971191406
2024-03-07,365.1448059082031,236.11468505859375
2024-03-08,362.041748046875,236.33934020996094
2024-03-11,360.2671813964844,235.372314453125
2024-03-12,363.1957092285156,237.61895751953125
2024-03-13,367.5109558105469,241.6727294921875
2024-03-14,363.90362548828125,238.9571990966797
2024-03-15,361.9253845214844,239.0548858642578
2024-03-18,360.6454162597656,237.8338623046875
2024-03-19,367.918212890625,242.2686004638672
2024-03-20,372.76678466796875,246.11724853515625
2024-03-21,383.22998046875,254.94760131835938
2024-03-22,378.4590148925781,252.5055694580078
2024-03-25,371.89404296875,248.10992431640625
2024-03-26,368.4224548339844,245.58975219726562
2024-03-27,374.20196533203125,247.45545959472656
2024-03-28,371.9813537597656,248.82298278808594
2024-04-01,356.8829040527344,243.49935913085938
2024-04-02,352.0052490234375,238.7813720703125
2024-04-03,348.9991455078125,235.1183319091797
2024-04-04,346.8463439941406,232.49072265625
2024-04-05,347.0306701660156,233.7703399658203
2024-04-08,351.08404541015625,236.96450805664062
2024-04-09,350.4731750488281,238.72276306152344
2024-04-10,339.9420471191406,231.6604461669922
2024-04-11,336.8486633300781,229.9803009033203
2024-04-12,332.4849853515625,226.66893005371094
2024-04-15,327.694580078125,224.6762237548828
2024-04-16,324.6885070800781,223.05471801757812
2024-04-17,322.74908447265625,223.55288696289062
2024-04-18,322.8072814941406,223.4844970703125
2024-04-19,325.20245361328125,224.90090942382812
2024-04-22,325.9297180175781,225.867919921875
2024-04-23,328.732177734375,229.2344207763672
2024-04-24,322.92364501953125,226.0249786376953
2024-04-25,321.9248352050781,225.70108032226562
2024-04-26,324.9405822753906,225.6127471923828
2024-04-29,326.5987854003906,226.6629180908203
2024-04-30,324.0969543457031,223.767578125
2024-05-01,321.9151611328125,223.30628967285156
2024-05-02,325.3672790527344,225.328125
2024-05-03,332.4656066894531,227.83090209960938
2024-05-06,331.9225158691406,227.4088592529297
2024-05-07,330.3710021972656,227.17332458496094
2024-05-08,328.56732177734375,227.7720184326172
2024-05-09,336.91656494140625,231.7568359375
2024-05-10,335.9371337890625,230.67718505859375
2024-05-13,330.6328125,228.6651611328125
2024-05-14,330.186767578125,227.2910919189453
2024-05-15,338.10931396484375,231.70774841308594
2024-05-16,332.3492431640625,227.95848083496094
2024-05-17,333.78436279296875,226.82980346679688
2024-05-20,327.58795166015625,224.92572021484375
2024-05-21,325.9685363769531,220.69552612304688
2024-05-22,320.576904296875,217.03463745117188
2024-05-23,316.989013671875,213.45220947265625
2024-05-24,315.253173828125,211.22427368164062
2024-05-28,318.7441711425781,211.38128662109375
2024-05-29,316.0386657714844,210.30166625976562
2024-05-30,321.42864990234375,211.46963500976562
2024-05-31,326.9847106933594,217.191650390625
2024-06-03,320.2862548828125,212.7161102294922
2024-06-04,320.53033447265625,212.5198211669922
2024-06-05,322.4832763671875,215.40538024902344
2024-06-06,323.3034973144531,214.4042510986328
2024-06-07,319.3293151855469,212.65721130371094
2024-06-10,324.7290954589844,214.0607452392578
2024-06-11,327.814697265625,214.3061065673828
2024-06-12,336.03643798828125,220.8525848388672
2024-06-13,339.6883850097656,222.65850830078125
2024-06-14,338.6728515625,219.21353149414062
2024-06-17,341.2702331542969,222.57017517089844
2024-06-18,345.5372619628906,223.55165100097656
2024-06-20,345.117431640625,223.31610107421875
2024-06-21,347.4218444824219,224.35646057128906
2024-06-24,342.6177062988281,224.16017150878906
2024-06-25,330.35345458984375,213.2264862060547
2024-06-26,333.77105712890625,214.72813415527344
2024-06-27,333.44879150390625,215.729248046875
2024-06-28,336.1340637207031,216.37704467773438
2024-07-01,328.27362060546875,209.60482788085938
2024-07-02,327.08233642578125,209.7422332763672
2024-07-03,325.7837219238281,209.34963989257812
2024-07-05,326.7015075683594,209.9287109375
2024-07-08,331.60333251953125,213.12831115722656
2024-07-09,329.1524353027344,212.32351684570312
2024-07-10,336.0754699707031,216.65185546875
2024-07-11,345.459228515625,225.49497985839844
2024-07-12,351.29833984375,229.74476623535156
2024-07-15,350.01922607421875,227.87014770507812
2024-07-16,360.4281921386719,236.50718688964844
2024-07-17,363.13299560546875,238.53883361816406
2024-07-18,357.45977783203125,234.9368133544922
2024-07-19,354.8038024902344,234.10255432128906
2024-07-22,354.6964416503906,235.8201446533203
2024-07-23,351.15191650390625,233.89645385742188
2024-07-24,342.0611267089844,228.48199462890625
2024-07-25,344.9709777832031,231.53933715820312
2024-07-26,351.04449462890625,235.58290100097656
2024-07-29,353.15362548828125,236.5001220703125
2024-07-30,355.1260681152344,238.0780792236328
2024-07-31,359.4908142089844,242.1315460205078
2024-08-01,350.1363830566406,238.0386505126953
2024-08-02,347.06060791015625,237.11158752441406
2024-08-05,341.7682189941406,233.75836181640625
2024-08-06,345.5763854980469,237.33840942382812
2024-08-07,334.33740234375,228.403076171875
2024-08-08,340.1375427246094,233.07786560058594
2024-08-09,340.43048095703125,232.58473205566406
2024-08-12,337.6670837402344,227.8902587890625
2024-08-13,341.8268127441406,232.93978881835938
2024-08-14,347.28515625,234.3698272705078
2024-08-15,351.5913391113281,236.75653076171875
2024-08-16,353.534423828125,237.83154296875
2024-08-19,354.52069091796875,239.86318969726562
2024-08-20,358.62176513671875,237.0228271484375
2024-08-21,361.73663330078125,239.03475952148438
2024-08-22,356.7567138671875,237.00308227539062
2024-08-23,366.7458801269531,246.62879943847656
2024-08-26,365.3006896972656,247.05287170410156
2024-08-27,364.39263916015625,245.14942932128906
2024-08-28,363.9141540527344,245.51434326171875
2024-08-29,360.5936584472656,243.37420654296875
2024-08-30,362.0083312988281,245.0803985595703
2024-09-03,358.3145751953125,242.08224487304688
2024-09-04,358.24578857421875,242.07235717773438
2024-09-05,355.4754333496094,240.7508087158203
2024-09-06,353.7071838378906,240.45492553710938
2024-09-09,359.080810546875,241.36227416992188
2024-09-10,364.3365478515625,243.97581481933594
2024-09-11,363.9632568359375,243.97581481933594
2024-09-12,367.8338623046875,248.58154296875
2024-09-13,373.2958679199219,251.8953094482422
2024-09-16,375.2803039550781,253.1083984375
2024-09-17,376.4886779785156,253.18728637695312
2024-09-18,377.2451171875,253.09852600097656
2024-09-19,383.4635925292969,257.40838623046875
2024-09-20,382.99200439453125,256.56024169921875
2024-09-23,385.0550231933594,258.6806335449219
2024-09-24,393.6017761230469,262.3790283203125
2024-09-25,389.9374694824219,261.3237609863281
2024-09-26,389.7115478515625,261.9549255371094
2024-09-27,392.4916687011719,263.4638977050781
2024-09-30,398.0617980957031,267.1228332519531
2024-10-01,401.84393310546875,268.8882141113281
2024-10-02,404.0150451660156,268.118896484375
2024-10-03,404.3293762207031,266.49163818359375
2024-10-04,401.1661071777344,264.07537841796875
2024-10-07,400.87139892578125,264.8446350097656
2024-10-08,406.88360595703125,269.509521484375
2024-10-09,408.74029541015625,273.36572265625
2024-10-10,402.7379150390625,269.4503479003906
2024-10-11,404.64373779296875,271.96527099609375
2024-10-14,408.10174560546875,276.8669128417969
2024-10-15,408.2589111328125,277.95172119140625
2024-10-16,411.23553466796875,280.14117431640625
2024-10-17,408.2785949707031,277.43890380859375
2024-10-18,407.68914794921875,277.7643737792969
2024-10-21,399.2406311035156,273.0303955078125
2024-10-22,394.77081298828125,268.4739990234375
2024-10-23,392.5997619628906,267.523193359375
2024-10-24,395.5861511230469,268.76116943359375
2024-10-25,391.8825988769531,265.0768737792969
2024-10-28,395.7925109863281,265.4036865234375
2024-10-29,388.1102294921875,260.4515380859375
2024-10-30,385.6051330566406,258.88671875
2024-10-31,386.8135070800781,259.3224792480469
2024-11-01,385.6739501953125,259.4314270019531
2024-11-04,388.6014404296875,262.44232177734375
2024-11-05,393.0417785644531,266.6020812988281
2024-11-06,381.52825927734375,259.22344970703125
2024-11-07,392.40325927734375,263.7496643066406
2024-11-08,398.74945068359375,268.5036926269531
2024-11-11,401.09735107421875,271.88104248046875
2024-11-12,395.9790954589844,267.315185546875
