Date,GOOG,JPM
2020-06-26,67.99500274658203,92.58999633789062
2020-06-29,69.74849700927734,93.0
2020-06-30,70.68049621582031,94.05999755859375
2020-07-01,71.9020004272461,93.26000213623047
2020-07-02,73.23500061035156,92.66000366210938
2020-07-06,74.78500366210938,95.0
2020-07-07,74.25900268554688,92.31999969482422
2020-07-08,74.80000305175781,93.30000305175781
2020-07-09,75.54949951171875,91.27999877929688
2020-07-10,77.08699798583984,96.2699966430664
2020-07-13,75.56700134277344,97.6500015258789
2020-07-14,76.02899932861328,98.20999908447266
2020-07-15,75.68199920654297,99.7300033569336
2020-07-16,75.9000015258789,100.01000213623047
2020-07-17,75.77749633789062,98.16000366210938
2020-07-20,78.28600311279297,97.30000305175781
2020-07-21,77.9209976196289,99.41000366210938
2020-07-22,78.42449951171875,98.69000244140625
2020-07-23,75.78399658203125,98.9800033569336
2020-07-24,75.59349822998047,98.27999877929688
2020-07-27,76.51000213623047,96.9000015258789
2020-07-28,75.01699829101562,97.31999969482422
2020-07-29,76.10099792480469,99.68000030517578
2020-07-30,76.57250213623047,97.0199966430664
2020-07-31,74.14800262451172,96.63999938964844
2020-08-03,73.72250366210938,96.0999984741211
2020-08-04,73.24849700927734,95.55000305175781
2020-08-05,73.68049621582031,97.20999908447266
2020-08-06,75.00499725341797,97.23999786376953
2020-08-07,74.72450256347656,99.37999725341797
2020-08-10,74.80500030517578,100.63999938964844
2020-08-11,74.01599884033203,103.81999969482422
2020-08-12,75.33100128173828,102.94000244140625
2020-08-13,75.92250061035156,102.37000274658203
2020-08-14,75.3864974975586,102.41000366210938
2020-08-17,75.89900207519531,99.70999908447266
2020-08-18,77.93000030517578,98.31999969482422
2020-08-19,77.37650299072266,98.55000305175781
2020-08-20,79.0875015258789,97.37000274658203
2020-08-21,79.02100372314453,97.31999969482422
2020-08-24,79.41000366210938,100.05999755859375
2020-08-25,80.41100311279297,100.5
2020-08-26,82.61900329589844,99.08999633789062
2020-08-27,81.71649932861328,102.3499984741211
2020-08-28,82.22049713134766,102.7699966430664
2020-08-31,81.70899963378906,100.19000244140625
2020-09-01,83.0354995727539,100.13999938964844
2020-09-02,86.41400146484375,101.6500015258789
2020-09-03,82.09200286865234,101.33000183105469
2020-09-04,79.552001953125,103.5199966430664
2020-09-08,76.61949920654297,99.91999816894531
2020-09-09,77.8479995727539,100.87000274658203
2020-09-10,76.60099792480469,99.83000183105469
2020-09-11,76.03600311279297,101.06999969482422
2020-09-14,75.96399688720703,102.47000122070312
2020-09-15,77.0719985961914,99.27999877929688
2020-09-16,76.04499816894531,99.69999694824219
2020-09-17,74.77649688720703,98.55999755859375
2020-09-18,72.99949645996094,98.3499984741211
2020-09-21,71.55799865722656,95.30999755859375
2020-09-22,73.27300262451172,94.2699966430664
2020-09-23,70.760498046875,92.73999786376953
2020-09-24,71.41449737548828,92.66000366210938
2020-09-25,72.24800109863281,93.47000122070312
2020-09-28,73.22599792480469,96.16000366210938
2020-09-29,73.46649932861328,95.3499984741211
2020-09-30,73.4800033569336,96.2699966430664
2020-10-01,74.50450134277344,96.97000122070312
2020-10-02,72.9209976196289,97.88999938964844
2020-10-05,74.3010025024414,99.04000091552734
2020-10-06,72.6719970703125,98.0199966430664
2020-10-07,73.0145034790039,99.7300033569336
2020-10-08,74.29650115966797,101.77999877929688
2020-10-09,75.76100158691406,101.19999694824219
2020-10-12,78.4574966430664,102.44000244140625
2020-10-13,78.58399963378906,100.77999877929688
2020-10-14,78.40399932861328,100.22000122070312
2020-10-15,77.95649719238281,101.72000122070312
2020-10-16,78.65049743652344,101.51000213623047
2020-10-19,76.73049926757812,99.80000305175781
2020-10-20,77.79650115966797,100.37000274658203
2020-10-21,79.66549682617188,99.37000274658203
2020-10-22,80.7665023803711,102.87999725341797
2020-10-23,82.05000305175781,103.80999755859375
2020-10-26,79.52249908447266,101.23999786376953
2020-10-27,80.21299743652344,99.33000183105469
2020-10-28,75.83100128173828,96.54000091552734
2020-10-29,78.36199951171875,97.16999816894531
2020-10-30,81.05049896240234,98.04000091552734
2020-11-02,81.30149841308594,100.25
2020-11-03,82.510498046875,103.41000366210938
2020-11-04,87.45649719238281,100.25
2020-11-05,88.16850280761719,104.3499984741211
2020-11-06,88.0875015258789,102.95999908447266
2020-11-09,88.1500015258789,116.9000015258789
2020-11-10,87.01950073242188,116.5199966430664
2020-11-11,87.635498046875,114.77999877929688
2020-11-12,87.49199676513672,113.37000274658203
2020-11-13,88.85099792480469,114.08000183105469
2020-11-16,89.06900024414062,117.30000305175781
2020-11-17,88.50749969482422,116.11000061035156
2020-11-18,87.33899688720703,115.25
2020-11-19,88.19599914550781,115.55999755859375
2020-11-20,87.1094970703125,114.56999969482422
2020-11-23,86.74299621582031,117.87000274658203
2020-11-24,88.44400024414062,123.31999969482422
2020-11-25,88.57150268554688,122.02999877929688
2020-11-27,89.65950012207031,121.22000122070312
2020-11-30,88.03700256347656,117.87999725341797
2020-12-01,89.90499877929688,119.73999786376953
2020-12-02,91.39749908447266,122.04000091552734
2020-12-03,91.3385009765625,121.23999786376953
2020-12-04,91.39949798583984,122.33999633789062
2020-12-07,90.9739990234375,121.87999725341797
2020-12-08,90.92749786376953,122.0
2020-12-09,89.20649719238281,121.05000305175781
2020-12-10,88.7665023803711,120.2699966430664
2020-12-11,89.0885009765625,119.55999755859375
2020-12-14,88.00299835205078,118.30000305175781
2020-12-15,88.38849639892578,120.31999969482422
2020-12-16,88.1500015258789,120.66999816894531
2020-12-17,87.3949966430664,119.66999816894531
2020-12-18,86.55049896240234,119.08000183105469
2020-12-21,86.96849822998047,123.55000305175781
2020-12-22,86.17500305175781,121.66999816894531
2020-12-23,86.61900329589844,125.06999969482422
2020-12-24,86.94249725341797,124.5199966430664
2020-12-28,88.80449676513672,125.33999633789062
2020-12-29,87.93599700927734,125.01000213623047
2020-12-30,86.97599792480469,125.36000061035156
2020-12-31,87.59400177001953,127.06999969482422
2021-01-04,86.41200256347656,125.87000274658203
2021-01-05,87.0459976196289,125.6500015258789
2021-01-06,86.7645034790039,131.5500030517578
2021-01-07,89.36250305175781,135.8699951171875
2021-01-08,90.3604965209961,136.02000427246094
2021-01-11,88.33599853515625,138.0500030517578
2021-01-12,87.32749938964844,140.22000122070312
2021-01-13,87.72000122070312,140.35000610351562
2021-01-14,87.00900268554688,141.1699981689453
2021-01-15,86.80950164794922,138.63999938964844
2021-01-19,89.54299926757812,138.0399932861328
2021-01-20,94.34500122070312,135.97000122070312
2021-01-21,94.5625,134.8300018310547
2021-01-22,95.05249786376953,133.7899932861328
2021-01-25,94.97000122070312,132.1199951171875
2021-01-26,95.86199951171875,131.5800018310547
2021-01-27,91.53949737548828,127.86000061035156
2021-01-28,93.15550231933594,130.11000061035156
2021-01-29,91.78700256347656,128.6699981689453
2021-02-01,95.06749725341797,129.6199951171875
2021-02-02,96.37550354003906,133.61000061035156
2021-02-03,103.50350189208984,135.13999938964844
2021-02-04,103.11849975585938,138.25
2021-02-05,104.9000015258789,137.97999572753906
2021-02-08,104.64550018310547,140.13999938964844
2021-02-09,104.17549896240234,139.5800018310547
2021-02-10,104.76899719238281,139.66000366210938
2021-02-11,104.79450225830078,139.27000427246094
2021-02-12,105.20549774169922,141.25
2021-02-16,106.09500122070312,144.64999389648438
2021-02-17,106.41549682617188,145.10000610351562
2021-02-18,105.86000061035156,145.58999633789062
2021-02-19,105.05699920654297,148.02000427246094
2021-02-22,103.24400329589844,149.41000366210938
2021-02-23,103.54299926757812,150.61000061035156
2021-02-24,104.75849914550781,153.25999450683594
2021-02-25,101.56800079345703,151.17999267578125
2021-02-26,101.84300231933594,147.1699981689453
2021-03-01,104.07550048828125,150.5
2021-03-02,103.79199981689453,150.00999450683594
2021-03-03,101.33550262451172,152.91000366210938
2021-03-04,102.45449829101562,150.55999755859375
2021-03-05,105.427001953125,150.91000366210938
2021-03-08,101.20850372314453,152.91000366210938
2021-03-09,102.63500213623047,151.8300018310547
2021-03-10,102.75150299072266,155.1300048828125
2021-03-11,105.7385025024414,154.32000732421875
2021-03-12,103.09600067138672,156.14999389648438
2021-03-15,103.32450103759766,155.3699951171875
2021-03-16,104.6259994506836,153.50999450683594
2021-03-17,104.55400085449219,155.08999633789062
2021-03-18,101.81099700927734,157.64999389648438
2021-03-19,102.16000366210938,155.13999938964844
2021-03-22,101.92949676513672,150.97000122070312
2021-03-23,102.64800262451172,149.4600067138672
2021-03-24,102.25299835205078,150.6199951171875
2021-03-25,102.21800231933594,152.5500030517578
2021-03-26,101.77749633789062,155.08999633789062
2021-03-29,102.79750061035156,152.67999267578125
2021-03-30,102.7770004272461,154.47999572753906
2021-03-31,103.43150329589844,152.22999572753906
2021-04-01,106.88749694824219,153.7100067138672
2021-04-05,111.27749633789062,153.6199951171875
2021-04-06,111.23750305175781,152.5399932861328
2021-04-07,112.48400115966797,154.92999267578125
2021-04-08,113.27200317382812,155.1199951171875
2021-04-09,114.29399871826172,156.27999877929688
2021-04-12,112.739501953125,155.9499969482422
2021-04-13,113.3635025024414,154.08999633789062
2021-04-14,112.74199676513672,151.2100067138672
2021-04-15,114.83300018310547,152.1699981689453
2021-04-16,114.88800048828125,153.3000030517578
2021-04-19,115.12000274658203,152.64999389648438
2021-04-20,114.68150329589844,149.27000427246094
2021-04-21,114.66449737548828,150.5399932861328
2021-04-22,113.39600372314453,147.3699951171875
2021-04-23,115.76499938964844,150.19000244140625
2021-04-26,116.33699798583984,150.55999755859375
2021-04-27,115.35600280761719,151.25
2021-04-28,118.99549865722656,152.22999572753906
2021-04-29,121.49449920654297,155.19000244140625
2021-04-30,120.50599670410156,153.80999755859375
2021-05-03,119.75849914550781,153.36000061035156
2021-05-04,117.7125015258789,155.47999572753906
2021-05-05,117.83699798583984,157.52000427246094
2021-05-06,119.06749725341797,160.69000244140625
2021-05-07,119.93450164794922,161.24000549316406
2021-05-10,117.08300018310547,161.22000122070312
2021-05-11,115.43800354003906,158.5399932861328
2021-05-12,111.9540023803711,157.4499969482422
2021-05-13,113.09850311279297,161.5
2021-05-14,115.80799865722656,164.00999450683594
2021-05-17,116.07050323486328,164.6699981689453
2021-05-18,115.17150115966797,162.35000610351562
2021-05-19,115.43550109863281,161.11000061035156
2021-05-20,117.80449676513672,160.8300018310547
2021-05-21,117.25499725341797,162.66000366210938
2021-05-24,120.33350372314453,163.5399932861328
2021-05-25,120.45349884033203,161.85000610351562
2021-05-26,121.67649841308594,161.8300018310547
2021-05-27,120.12550354003906,164.35000610351562
2021-05-28,120.5780029296875,164.24000549316406
2021-06-01,121.4905014038086,166.0500030517578
2021-06-02,121.06400299072266,166.05999755859375
2021-06-03,120.23049926757812,166.1699981689453
2021-06-04,122.58799743652344,166.44000244140625
2021-06-07,123.30449676513672,165.66000366210938
2021-06-08,124.14250183105469,165.0
2021-06-09,124.56999969482422,162.94000244140625
2021-06-10,126.08000183105469,160.39999389648438
2021-06-11,125.69650268554688,160.2899932861328
2021-06-14,126.35199737548828,157.57000732421875
2021-06-15,126.03299713134766,155.17999267578125
2021-06-16,125.69650268554688,156.27000427246094
2021-06-17,126.37100219726562,151.75999450683594
2021-06-18,125.56749725341797,147.9199981689453
2021-06-21,126.45500183105469,150.42999267578125
2021-06-22,126.99949645996094,150.2100067138672
2021-06-23,126.46150207519531,151.1199951171875
2021-06-24,127.28199768066406,152.50999450683594
2021-06-25,126.99500274658203,154.0500030517578
2021-06-28,126.81950378417969,154.3300018310547
2021-06-29,126.01850128173828,154.13999938964844
2021-06-30,125.31600189208984,155.5399932861328
2021-07-01,126.36849975585938,157.0800018310547
2021-07-02,128.718994140625,156.02999877929688
2021-07-06,129.77099609375,153.41000366210938
2021-07-07,130.07749938964844,153.58999633789062
2021-07-08,129.177001953125,150.94000244140625
2021-07-09,129.57449340820312,155.77000427246094
2021-07-12,130.56399536132812,158.0
2021-07-13,130.9945068359375,155.64999389648438
2021-07-14,132.08250427246094,155.1199951171875
2021-07-15,131.26649475097656,155.4600067138672
2021-07-16,131.8455047607422,151.91000366210938
2021-07-19,129.25399780273438,146.97000122070312
2021-07-20,131.10150146484375,149.7100067138672
2021-07-21,132.60049438476562,152.86000061035156
2021-07-22,133.32850646972656,150.92999267578125
2021-07-23,137.8159942626953,150.63999938964844
2021-07-26,139.64450073242188,151.64999389648438
2021-07-27,136.79649353027344,151.4499969482422
2021-07-28,136.38150024414062,151.6999969482422
2021-07-29,136.54049682617188,153.0
2021-07-30,135.2209930419922,151.77999877929688
2021-08-02,135.989501953125,151.1699981689453
2021-08-03,136.27999877929688,152.88999938964844
2021-08-04,136.02850341796875,151.24000549316406
2021-08-05,136.94000244140625,153.14999389648438
2021-08-06,137.03599548339844,157.5
2021-08-09,138.0019989013672,157.3300018310547
2021-08-10,138.09649658203125,159.25999450683594
2021-08-11,137.6894989013672,161.16000366210938
2021-08-12,138.38949584960938,161.7899932861328
2021-08-13,138.406005859375,159.97999572753906
2021-08-16,138.91600036621094,158.92999267578125
2021-08-17,137.30050659179688,157.00999450683594
2021-08-18,136.57000732421875,155.5800018310547
2021-08-19,136.9134979248047,154.27999877929688
2021-08-20,138.43699645996094,154.72000122070312
2021-08-23,141.09950256347656,156.6999969482422
2021-08-24,142.39849853515625,157.6699981689453
2021-08-25,142.9499969482422,160.9199981689453
2021-08-26,142.1230010986328,161.75
2021-08-27,144.55050659179688,163.0500030517578
2021-08-30,145.46949768066406,160.44000244140625
2021-08-31,145.46200561523438,159.9499969482422
2021-09-01,145.8419952392578,159.72000122070312
2021-09-02,144.218994140625,160.4600067138672
2021-09-03,144.77499389648438,159.49000549316406
2021-09-07,145.5189971923828,159.2100067138672
2021-09-08,144.8834991455078,158.5
2021-09-09,144.9134979248047,159.19000244140625
2021-09-10,141.92100524902344,157.36000061035156
2021-09-13,143.46499633789062,159.86000061035156
2021-09-14,143.406005859375,157.07000732421875
2021-09-15,145.20599365234375,158.16000366210938
2021-09-16,144.37350463867188,158.08999633789062
2021-09-17,141.4635009765625,157.67999267578125
2021-09-20,139.01699829101562,152.9600067138672
2021-09-21,139.64649963378906,152.97999572753906
2021-09-22,140.93850708007812,155.91000366210938
2021-09-23,141.82650756835938,161.17999267578125
2021-09-24,142.63299560546875,163.0399932861328
2021-09-27,141.50100708007812,166.97999572753906
2021-09-28,136.1840057373047,166.0800018310547
2021-09-29,134.52099609375,165.9499969482422
2021-09-30,133.2655029296875,163.69000244140625
2021-10-01,136.46249389648438,167.1300048828125
2021-10-04,133.76499938964844,166.9499969482422
2021-10-05,136.177001953125,168.66000366210938
2021-10-06,137.35400390625,169.02000427246094
2021-10-07,139.1855010986328,170.08999633789062
2021-10-08,140.05599975585938,170.22000122070312
2021-10-11,138.84750366210938,166.63999938964844
2021-10-12,136.71299743652344,165.36000061035156
2021-10-13,137.89999389648438,161.0
2021-10-14,141.41200256347656,163.47000122070312
2021-10-15,141.6750030517578,166.61000061035156
2021-10-18,142.9604949951172,166.5500030517578
2021-10-19,143.82200622558594,168.57000732421875
2021-10-20,142.4149932861328,170.83999633789062
2021-10-21,142.78050231933594,169.5
2021-10-22,138.625,171.77999877929688
2021-10-25,138.7729949951172,170.94000244140625
2021-10-26,139.6719970703125,171.39999389648438
2021-10-27,146.42750549316406,167.8300018310547
2021-10-28,146.12899780273438,170.36000061035156
2021-10-29,148.27049255371094,169.88999938964844
2021-11-01,143.7740020751953,169.8000030517578
2021-11-02,145.86300659179688,170.47000122070312
2021-11-03,146.7899932861328,170.52999877929688
2021-11-04,148.68299865722656,168.2899932861328
2021-11-05,149.24099731445312,168.0500030517578
2021-11-08,149.35150146484375,169.05999755859375
2021-11-09,149.24850463867188,167.77999877929688
2021-11-10,146.62600708007812,167.6199951171875
2021-11-11,146.7480010986328,167.61000061035156
2021-11-12,149.64549255371094,166.86000061035156
2021-11-15,149.38800048828125,166.55999755859375
2021-11-16,149.0760040283203,165.36000061035156
2021-11-17,149.06199645996094,164.47000122070312
2021-11-18,150.70899963378906,163.0500030517578
2021-11-19,149.95249938964844,160.9199981689453
2021-11-22,147.07850646972656,164.35000610351562
2021-11-23,146.7570037841797,168.27999877929688
2021-11-24,146.71749877929688,166.9600067138672
2021-11-26,142.80599975585938,161.92999267578125
2021-11-29,146.11399841308594,161.22999572753906
2021-11-30,142.45199584960938,158.8300018310547
2021-12-01,141.6179962158203,157.88999938964844
2021-12-02,143.77650451660156,161.2100067138672
2021-12-03,142.52049255371094,158.2899932861328
2021-12-06,143.79649353027344,160.16000366210938
2021-12-07,148.0364990234375,162.57000732421875
2021-12-08,148.7205047607422,160.7100067138672
2021-12-09,148.1060028076172,160.4600067138672
2021-12-10,148.6750030517578,159.82000732421875
2021-12-13,146.70449829101562,157.9199981689453
2021-12-14,144.9705047607422,159.1300048828125
2021-12-15,147.36849975585938,157.94000244140625
2021-12-16,144.8385009765625,160.41000366210938
2021-12-17,142.80299377441406,156.75999450683594
2021-12-20,142.40150451660156,153.94000244140625
2021-12-21,144.2205047607422,156.08999633789062
2021-12-22,146.94900512695312,156.6999969482422
2021-12-23,147.1425018310547,157.25999450683594
2021-12-27,148.06399536132812,158.16000366210938
2021-12-28,146.447998046875,158.63999938964844
2021-12-29,146.50450134277344,158.55999755859375
2021-12-30,146.00250244140625,158.47999572753906
2021-12-31,144.67950439453125,158.35000610351562
2022-01-03,145.07449340820312,161.6999969482422
2022-01-04,144.41650390625,167.8300018310547
2022-01-05,137.65350341796875,163.77999877929688
2022-01-06,137.55099487304688,165.52000427246094
2022-01-07,137.00450134277344,167.16000366210938
2022-01-10,138.57400512695312,167.32000732421875
2022-01-11,140.0175018310547,167.49000549316406
2022-01-12,141.6479949951172,168.44000244140625
2022-01-13,139.13099670410156,168.22999572753906
2022-01-14,139.7864990234375,157.88999938964844
2022-01-18,136.29049682617188,151.27000427246094
2022-01-19,135.65199279785156,148.92999267578125
2022-01-20,133.50650024414062,147.66000366210938
2022-01-21,130.0919952392578,145.0800018310547
2022-01-24,130.3719940185547,144.9499969482422
2022-01-25,126.7354965209961,146.52999877929688
2022-01-26,129.24000549316406,147.9199981689453
2022-01-27,129.12100219726562,145.30999755859375
2022-01-28,133.2895050048828,146.61000061035156
2022-01-31,135.69850158691406,148.60000610351562
2022-02-01,137.8784942626953,151.14999389648438
2022-02-02,148.0364990234375,149.94000244140625
2022-02-03,142.65049743652344,148.6999969482422
2022-02-04,143.01600646972656,152.55999755859375
2022-02-07,138.93800354003906,153.07000732421875
2022-02-08,139.21299743652344,155.9499969482422
2022-02-09,141.4530029296875,156.60000610351562
2022-02-10,138.6024932861328,155.9499969482422
2022-02-11,134.1300048828125,153.9199981689453
2022-02-14,135.3000030517578,152.49000549316406
2022-02-15,136.42550659179688,154.72000122070312
2022-02-16,137.4875030517578,155.0
2022-02-17,132.30850219726562,151.42999267578125
2022-02-18,130.46749877929688,152.13999938964844
2022-02-22,129.40249633789062,151.8699951171875
2022-02-23,127.58499908447266,148.69000244140625
2022-02-24,132.67349243164062,144.5500030517578
2022-02-25,134.51950073242188,147.97000122070312
2022-02-28,134.89100646972656,141.8000030517578
2022-03-01,134.16799926757812,136.4499969482422
2022-03-02,134.75149536132812,139.27999877929688
2022-03-03,134.30799865722656,138.2899932861328
2022-03-04,132.1219940185547,134.39999389648438
2022-03-07,126.4645004272461,129.2100067138672
2022-03-08,127.27850341796875,128.3000030517578
2022-03-09,133.86599731445312,133.44000244140625
2022-03-10,132.6820068359375,131.86000061035156
2022-03-11,130.47549438476562,128.88999938964844
2022-03-14,126.74099731445312,130.1699981689453
2022-03-15,129.66050720214844,132.47999572753906
2022-03-16,133.6905059814453,138.39999389648438
2022-03-17,134.60049438476562,140.14999389648438
2022-03-18,136.80149841308594,140.10000610351562
2022-03-21,136.47850036621094,139.64999389648438
2022-03-22,140.27749633789062,142.6199951171875
2022-03-23,138.5034942626953,139.77999877929688
2022-03-24,141.31199645996094,140.69000244140625
2022-03-25,141.52149963378906,141.9199981689453
2022-03-28,141.9499969482422,140.8699951171875
2022-03-29,143.25,141.17999267578125
2022-03-30,142.64450073242188,140.5399932861328
2022-03-31,139.64950561523438,136.32000732421875
2022-04-01,140.6999969482422,135.30999755859375
2022-04-04,143.6425018310547,135.91000366210938
2022-04-05,141.06300354003906,133.33999633789062
2022-04-06,137.17599487304688,131.49000549316406
2022-04-07,136.46499633789062,131.08999633789062
2022-04-08,134.010498046875,133.49000549316406
2022-04-11,129.79649353027344,133.0
2022-04-12,128.37449645996094,131.5399932861328
2022-04-13,130.28599548339844,127.30000305175781
2022-04-14,127.25299835205078,126.12000274658203
2022-04-18,127.96099853515625,128.4600067138672
2022-04-19,130.531005859375,131.1199951171875
2022-04-20,128.24549865722656,131.5800018310547
2022-04-21,124.9375,130.55999755859375
2022-04-22,119.61399841308594,126.80999755859375
2022-04-25,123.25,126.7699966430664
2022-04-26,119.50599670410156,123.0199966430664
2022-04-27,115.02050018310547,121.41999816894531
2022-04-28,119.4114990234375,123.33999633789062
2022-04-29,114.96649932861328,119.36000061035156
2022-05-02,117.15699768066406,120.44999694824219
2022-05-03,118.12950134277344,123.02999877929688
2022-05-04,122.57499694824219,127.0999984741211
2022-05-05,116.74649810791016,123.91999816894531
2022-05-06,115.66000366210938,123.72000122070312
2022-05-09,113.08399963378906,121.86000061035156
2022-05-10,114.58450317382812,118.88999938964844
2022-05-11,113.96099853515625,118.13999938964844
2022-05-12,113.16100311279297,118.04000091552734
2022-05-13,116.5155029296875,119.08999633789062
2022-05-16,114.7925033569336,118.26000213623047
2022-05-17,116.70149993896484,122.18000030517578
2022-05-18,112.4010009765625,120.08999633789062
2022-05-19,110.74549865722656,118.30999755859375
2022-05-20,109.31300354003906,117.33999633789062
2022-05-23,111.66649627685547,124.5999984741211
2022-05-24,105.9260025024414,126.36000061035156
2022-05-25,105.8395004272461,127.23999786376953
2022-05-26,108.2959976196289,129.44000244140625
2022-05-27,112.79900360107422,131.27000427246094
2022-05-31,114.03900146484375,132.22999572753906
2022-06-01,114.13700103759766,129.91000366210938
2022-06-02,117.74600219726562,132.0
2022-06-03,114.56400299072266,130.16000366210938
2022-06-06,117.010498046875,129.72999572753906
2022-06-07,117.22949981689453,130.07000732421875
2022-06-08,117.23799896240234,128.0
2022-06-09,114.91799926757812,125.30999755859375
