Date,AMZN,META
2020-06-29,134.0189971923828,220.63999938964844
2020-06-30,137.9409942626953,227.07000732421875
2020-07-01,143.93499755859375,237.5500030517578
2020-07-02,144.51499938964844,233.4199981689453
2020-07-06,152.8520050048828,240.27999877929688
2020-07-07,150.00599670410156,240.86000061035156
2020-07-08,154.0554962158203,243.5800018310547
2020-07-09,159.13150024414062,244.5
2020-07-10,160.0,245.07000732421875
2020-07-13,155.1999969482422,239.0
2020-07-14,154.1999969482422,239.72999572753906
2020-07-15,150.44349670410156,240.27999877929688
2020-07-16,149.9949951171875,240.92999267578125
2020-07-17,148.09849548339844,242.02999877929688
2020-07-20,159.8419952392578,245.4199981689453
2020-07-21,156.9145050048828,241.75
2020-07-22,154.99549865722656,239.8699951171875
2020-07-23,149.32749938964844,232.60000610351562
2020-07-24,150.44549560546875,230.7100067138672
2020-07-27,152.760498046875,233.5
2020-07-28,150.01649475097656,230.1199951171875
2020-07-29,151.67649841308594,233.2899932861328
2020-07-30,152.593994140625,234.5
2020-07-31,158.23399353027344,253.6699981689453
2020-08-03,155.59449768066406,251.9600067138672
2020-08-04,156.94149780273438,249.8300018310547
2020-08-05,160.25149536132812,249.1199951171875
2020-08-06,161.25,265.2799987792969
2020-08-07,158.3730010986328,268.44000244140625
2020-08-10,157.4080047607422,263.0
2020-08-11,154.0334930419922,256.1300048828125
2020-08-12,158.11199951171875,259.8900146484375
2020-08-13,158.05099487304688,261.29998779296875
2020-08-14,157.4010009765625,261.239990234375
2020-08-17,159.12049865722656,261.1600036621094
2020-08-18,165.62449645996094,262.3399963378906
2020-08-19,163.0240020751953,262.5899963378906
2020-08-20,164.86849975585938,269.010009765625
2020-08-21,164.23599243164062,267.010009765625
2020-08-24,165.3730010986328,271.3900146484375
2020-08-25,167.32449340820312,280.82000732421875
2020-08-26,172.09249877929688,303.9100036621094
2020-08-27,170.0,293.2200012207031
2020-08-28,170.08999633789062,293.6600036621094
2020-08-31,172.54800415039062,293.20001220703125
2020-09-01,174.95599365234375,295.44000244140625
2020-09-02,176.57249450683594,302.5
2020-09-03,168.39999389648438,291.1199951171875
2020-09-04,164.7310028076172,282.7300109863281
2020-09-08,157.49200439453125,271.1600036621094
2020-09-09,163.4304962158203,273.7200012207031
2020-09-10,158.7554931640625,268.0899963378906
2020-09-11,155.81100463867188,266.6099853515625
2020-09-14,155.14849853515625,266.1499938964844
2020-09-15,157.80650329589844,272.4200134277344
2020-09-16,153.90499877929688,263.5199890136719
2020-09-17,150.43649291992188,254.82000732421875
2020-09-18,147.74549865722656,252.52999877929688
2020-09-21,148.02349853515625,248.14999389648438
2020-09-22,156.44949340820312,254.75
2020-09-23,149.9929962158203,249.02000427246094
2020-09-24,150.989501953125,249.52999877929688
2020-09-25,154.75650024414062,254.82000732421875
2020-09-28,158.70249938964844,256.82000732421875
2020-09-29,157.24400329589844,261.7900085449219
2020-09-30,157.43649291992188,261.8999938964844
2020-10-01,161.06300354003906,266.6300048828125
2020-10-02,156.25,259.94000244140625
2020-10-05,159.9600067138672,264.6499938964844
2020-10-06,154.9980010986328,258.6600036621094
2020-10-07,159.7845001220703,258.1199951171875
2020-10-08,159.52749633789062,263.760009765625
2020-10-09,164.33250427246094,264.45001220703125
2020-10-12,172.14649963378906,275.75
2020-10-13,172.18150329589844,276.1400146484375
2020-10-14,168.1855010986328,271.82000732421875
2020-10-15,166.9324951171875,266.7200012207031
2020-10-16,163.635498046875,265.92999267578125
2020-10-19,160.36050415039062,261.3999938964844
2020-10-20,160.85049438476562,267.55999755859375
2020-10-21,159.2469940185547,278.7300109863281
2020-10-22,158.82000732421875,278.1199951171875
2020-10-23,160.22000122070312,284.7900085449219
2020-10-26,160.3520050048828,277.1099853515625
2020-10-27,164.31649780273438,283.2900085449219
2020-10-28,158.13900756835938,267.6700134277344
2020-10-29,160.55050659179688,280.8299865722656
2020-10-30,151.8074951171875,263.1099853515625
2020-11-02,150.2239990234375,261.3599853515625
2020-11-03,152.42050170898438,265.29998779296875
2020-11-04,162.05799865722656,287.3800048828125
2020-11-05,166.10000610351562,294.67999267578125
2020-11-06,165.56849670410156,293.4100036621094
2020-11-09,157.18699645996094,278.7699890136719
2020-11-10,151.75100708007812,272.42999267578125
2020-11-11,156.8695068359375,276.4800109863281
2020-11-12,155.51400756835938,275.0799865722656
2020-11-13,156.4405059814453,276.95001220703125
2020-11-16,156.55299377441406,278.9599914550781
2020-11-17,156.7830047607422,275.0
2020-11-18,155.2729949951172,271.9700012207031
2020-11-19,155.8509979248047,272.94000244140625
2020-11-20,154.97000122070312,269.70001220703125
2020-11-23,154.91949462890625,268.42999267578125
2020-11-24,155.9029998779297,276.9200134277344
2020-11-25,159.2534942626953,275.5899963378906
2020-11-27,159.76699829101562,277.80999755859375
2020-11-30,158.40199279785156,276.9700012207031
2020-12-01,161.00399780273438,286.54998779296875
2020-12-02,160.17649841308594,287.5199890136719
2020-12-03,159.3365020751953,281.8500061035156
2020-12-04,158.12899780273438,279.70001220703125
2020-12-07,157.89999389648438,285.5799865722656
2020-12-08,158.864501953125,283.3999938964844
2020-12-09,155.2100067138672,277.9200134277344
2020-12-10,155.07449340820312,277.1199951171875
2020-12-11,155.8209991455078,273.54998779296875
2020-12-14,157.84849548339844,274.19000244140625
2020-12-15,158.25599670410156,275.54998779296875
2020-12-16,162.04800415039062,275.6700134277344
2020-12-17,161.8040008544922,274.4800109863281
2020-12-18,160.08250427246094,276.3999938964844
2020-12-21,160.3090057373047,272.7900085449219
2020-12-22,160.3260040283203,267.0899963378906
2020-12-23,159.2635040283203,268.1099853515625
2020-12-24,158.63450622558594,267.3999938964844
2020-12-28,164.197998046875,277.0
2020-12-29,166.10000610351562,276.7799987792969
2020-12-30,164.29249572753906,271.8699951171875
2020-12-31,162.84649658203125,273.1600036621094
2021-01-04,159.3314971923828,268.94000244140625
2021-01-05,160.92550659179688,270.9700012207031
2021-01-06,156.91900634765625,263.30999755859375
2021-01-07,158.10800170898438,268.739990234375
2021-01-08,159.13499450683594,267.57000732421875
2021-01-11,155.7104949951172,256.8399963378906
2021-01-12,156.04150390625,251.08999633789062
2021-01-13,158.29449462890625,251.63999938964844
2021-01-14,156.37350463867188,245.63999938964844
2021-01-15,155.21249389648438,251.36000061035156
2021-01-19,156.03799438476562,261.1000061035156
2021-01-20,163.16900634765625,267.4800109863281
2021-01-21,165.34950256347656,272.8699951171875
2021-01-22,164.6114959716797,274.5
2021-01-25,164.6999969482422,278.010009765625
2021-01-26,166.30650329589844,282.04998779296875
2021-01-27,161.62899780273438,272.1400146484375
2021-01-28,161.88099670410156,265.0
2021-01-29,160.30999755859375,258.3299865722656
2021-02-01,167.1439971923828,262.010009765625
2021-02-02,169.0,267.0799865722656
2021-02-03,165.62649536132812,266.6499938964844
2021-02-04,166.5500030517578,266.489990234375
2021-02-05,167.6074981689453,268.1000061035156
2021-02-08,166.14700317382812,266.5799865722656
2021-02-09,165.25,269.45001220703125
2021-02-10,164.32899475097656,271.8699951171875
2021-02-11,163.10650634765625,270.3900146484375
2021-02-12,163.885498046875,270.5
2021-02-16,163.44749450683594,273.9700012207031
2021-02-17,165.4320068359375,273.57000732421875
2021-02-18,166.4114990234375,269.3900146484375
2021-02-19,162.4949951171875,261.55999755859375
2021-02-22,159.03700256347656,260.3299865722656
2021-02-23,159.72500610351562,265.8599853515625
2021-02-24,157.97650146484375,264.30999755859375
2021-02-25,152.85800170898438,254.69000244140625
2021-02-26,154.64649963378906,257.6199951171875
2021-03-01,157.3070068359375,264.9100036621094
2021-03-02,154.72650146484375,259.0
2021-03-03,150.25,255.41000366210938
2021-03-04,148.8784942626953,257.6400146484375
2021-03-05,150.0229949951172,264.2799987792969
2021-03-08,147.59750366210938,255.30999755859375
2021-03-09,153.1425018310547,265.739990234375
2021-03-10,152.8820037841797,264.8999938964844
2021-03-11,155.67950439453125,273.8800048828125
2021-03-12,154.47450256347656,268.3999938964844
2021-03-15,154.08399963378906,273.75
2021-03-16,154.59300231933594,279.2799987792969
2021-03-17,156.7864990234375,284.010009765625
2021-03-18,151.39950561523438,278.6199951171875
2021-03-19,153.7480010986328,290.1099853515625
2021-03-22,155.5435028076172,293.5400085449219
2021-03-23,156.875,290.6300048828125
2021-03-24,154.35350036621094,282.1400146484375
2021-03-25,152.31300354003906,278.739990234375
2021-03-26,152.60150146484375,283.0199890136719
2021-03-29,153.7864990234375,290.82000732421875
2021-03-30,152.76449584960938,288.0
2021-03-31,154.70399475097656,294.5299987792969
2021-04-01,158.0500030517578,298.6600036621094
2021-04-05,161.3365020751953,308.9100036621094
2021-04-06,161.1909942626953,306.260009765625
2021-04-07,163.96949768066406,313.0899963378906
2021-04-08,164.96499633789062,313.0199890136719
2021-04-09,168.61000061035156,312.4599914550781
2021-04-12,168.96949768066406,311.5400085449219
2021-04-13,170.0,309.760009765625
2021-04-14,166.64999389648438,302.82000732421875
2021-04-15,168.95449829101562,307.82000732421875
2021-04-16,169.9720001220703,306.17999267578125
2021-04-19,168.60049438476562,302.239990234375
2021-04-20,166.7344970703125,302.6499938964844
2021-04-21,168.1009979248047,301.4700012207031
2021-04-22,165.45199584960938,296.5199890136719
2021-04-23,167.04400634765625,301.1300048828125
2021-04-26,170.4499969482422,303.0400085449219
2021-04-27,170.8715057373047,303.57000732421875
2021-04-28,172.9250030517578,307.1000061035156
2021-04-29,173.5655059814453,329.510009765625
2021-04-30,173.37100219726562,325.0799865722656
2021-05-03,169.32449340820312,322.5799865722656
2021-05-04,165.593505859375,318.3599853515625
2021-05-05,163.52699279785156,315.0199890136719
2021-05-06,165.31849670410156,320.0199890136719
2021-05-07,164.58050537109375,319.0799865722656
2021-05-10,159.52450561523438,305.9700012207031
2021-05-11,161.19549560546875,306.5299987792969
2021-05-12,157.5970001220703,302.54998779296875
2021-05-13,158.07350158691406,305.260009765625
2021-05-14,161.14500427246094,315.94000244140625
2021-05-17,163.51950073242188,315.4599914550781
2021-05-18,161.61399841308594,309.9599914550781
2021-05-19,161.58999633789062,313.5899963378906
2021-05-20,162.38400268554688,318.6099853515625
2021-05-21,160.1540069580078,316.2300109863281
2021-05-24,162.24949645996094,324.6300048828125
2021-05-25,162.95249938964844,327.7900085449219
2021-05-26,163.25799560546875,327.6600036621094
2021-05-27,161.5054931640625,332.75
2021-05-28,161.15350341796875,328.7300109863281
2021-06-01,160.9324951171875,329.1300048828125
2021-06-02,161.69949340820312,329.1499938964844
2021-06-03,159.35049438476562,326.0400085449219
2021-06-04,160.31100463867188,330.3500061035156
2021-06-07,159.90049743652344,336.5799865722656
2021-06-08,163.20550537109375,333.67999267578125
2021-06-09,164.0574951171875,330.25
2021-06-10,167.4824981689453,332.4599914550781
2021-06-11,167.3415069580078,331.260009765625
2021-06-14,169.19349670410156,336.7699890136719
2021-06-15,169.156494140625,336.75
2021-06-16,170.7624969482422,331.0799865722656
2021-06-17,174.46200561523438,336.510009765625
2021-06-18,174.34500122070312,329.6600036621094
2021-06-21,172.697998046875,332.2900085449219
2021-06-22,175.27200317382812,339.0299987792969
2021-06-23,175.1909942626953,340.5899963378906
2021-06-24,172.45399475097656,343.17999267578125
2021-06-25,170.072998046875,341.3699951171875
2021-06-28,172.1945037841797,355.6400146484375
2021-06-29,172.40699768066406,351.8900146484375
2021-06-30,172.00799560546875,347.7099914550781
2021-07-01,171.64849853515625,354.3900146484375
2021-07-02,175.5489959716797,354.70001220703125
2021-07-06,183.78700256347656,352.7799987792969
2021-07-07,184.82899475097656,350.489990234375
2021-07-08,186.57049560546875,345.6499938964844
2021-07-09,185.9669952392578,350.4200134277344
2021-07-12,185.92750549316406,353.1600036621094
2021-07-13,183.8679962158203,352.0899963378906
2021-07-14,184.08399963378906,347.6300048828125
2021-07-15,181.55999755859375,344.4599914550781
2021-07-16,178.68150329589844,341.1600036621094
2021-07-19,177.47950744628906,336.95001220703125
2021-07-20,178.6595001220703,341.6600036621094
2021-07-21,179.25999450683594,346.2300109863281
2021-07-22,181.90150451660156,351.19000244140625
2021-07-23,182.83200073242188,369.7900085449219
2021-07-26,184.99099731445312,372.4599914550781
2021-07-27,181.3195037841797,367.80999755859375
2021-07-28,181.51600646972656,373.2799987792969
2021-07-29,179.99600219726562,358.32000732421875
2021-07-30,166.37950134277344,356.29998779296875
2021-08-02,166.57400512695312,351.95001220703125
2021-08-03,168.31199645996094,351.239990234375
2021-08-04,167.73599243164062,358.9200134277344
2021-08-05,168.79949951171875,362.9700012207031
2021-08-06,167.2469940185547,363.510009765625
2021-08-09,167.093505859375,361.6099853515625
2021-08-10,166.03399658203125,361.1300048828125
2021-08-11,164.60549926757812,359.9599914550781
2021-08-12,165.1750030517578,362.6499938964844
2021-08-13,164.69850158691406,363.17999267578125
2021-08-16,164.94949340820312,366.55999755859375
2021-08-17,162.09800720214844,358.45001220703125
2021-08-18,160.06100463867188,355.45001220703125
2021-08-19,159.3874969482422,355.1199951171875
2021-08-20,159.99749755859375,359.3699951171875
2021-08-23,163.2935028076172,363.3500061035156
2021-08-24,165.28900146484375,365.510009765625
2021-08-25,164.95899963378906,368.3900146484375
2021-08-26,165.8000030517578,364.3800048828125
2021-08-27,167.48150634765625,372.6300048828125
2021-08-30,171.07850646972656,380.6600036621094
2021-08-31,173.5395050048828,379.3800048828125
2021-09-01,173.9499969482422,382.04998779296875
2021-09-02,173.156005859375,375.2799987792969
2021-09-03,173.90249633789062,376.260009765625
2021-09-07,175.46449279785156,382.17999267578125
2021-09-08,176.27499389648438,377.57000732421875
2021-09-09,174.20799255371094,378.0
2021-09-10,173.45750427246094,378.69000244140625
2021-09-13,172.85850524902344,376.510009765625
2021-09-14,172.5,376.5299987792969
2021-09-15,173.7895050048828,373.9200134277344
2021-09-16,174.41200256347656,373.05999755859375
2021-09-17,173.12600708007812,364.7200012207031
2021-09-20,167.7864990234375,355.70001220703125
2021-09-21,167.18150329589844,357.4800109863281
2021-09-22,169.00250244140625,343.2099914550781
2021-09-23,170.8000030517578,345.9599914550781
2021-09-24,171.2760009765625,352.9599914550781
2021-09-27,170.2899932861328,353.5799865722656
2021-09-28,165.79800415039062,340.6499938964844
2021-09-29,165.05599975585938,339.6099853515625
2021-09-30,164.2519989013672,339.3900146484375
2021-10-01,164.16299438476562,343.010009765625
2021-10-04,159.48899841308594,326.2300109863281
2021-10-05,161.0500030517578,332.9599914550781
2021-10-06,163.10049438476562,333.6400146484375
2021-10-07,165.1215057373047,329.2200012207031
2021-10-08,164.43099975585938,330.04998779296875
2021-10-11,162.31500244140625,325.45001220703125
2021-10-12,162.3665008544922,323.7699890136719
2021-10-13,164.21400451660156,324.5400085449219
2021-10-14,164.9929962158203,328.5299987792969
2021-10-15,170.4510040283203,324.760009765625
2021-10-18,172.33700561523438,335.3399963378906
2021-10-19,172.20750427246094,339.989990234375
2021-10-20,170.7530059814453,340.7799987792969
2021-10-21,171.75050354003906,341.8800048828125
2021-10-22,166.77749633789062,324.6099853515625
2021-10-25,166.01849365234375,328.69000244140625
2021-10-26,168.80349731445312,315.80999755859375
2021-10-27,169.62449645996094,312.2200012207031
2021-10-28,172.32850646972656,316.9200134277344
2021-10-29,168.6215057373047,323.57000732421875
2021-11-01,165.90550231933594,329.9800109863281
2021-11-02,165.6374969482422,328.0799865722656
2021-11-03,169.1999969482422,331.6199951171875
2021-11-04,173.85000610351562,335.8500061035156
2021-11-05,175.94949340820312,341.1300048828125
2021-11-08,174.44900512695312,338.6199951171875
2021-11-09,178.81149291992188,335.3699951171875
2021-11-10,174.1024932861328,327.6400146484375
2021-11-11,173.625,327.739990234375
2021-11-12,176.25750732421875,340.8900146484375
2021-11-15,177.28399658203125,347.55999755859375
2021-11-16,177.03500366210938,342.9599914550781
2021-11-17,177.4499969482422,340.7699890136719
2021-11-18,184.80299377441406,338.69000244140625
2021-11-19,183.82850646972656,345.29998779296875
2021-11-22,178.6284942626953,341.010009765625
2021-11-23,179.0019989013672,337.25
2021-11-24,179.02049255371094,341.05999755859375
2021-11-26,175.22799682617188,333.1199951171875
2021-11-29,178.07850646972656,338.0299987792969
2021-11-30,175.35350036621094,324.4599914550781
2021-12-01,172.18600463867188,310.6000061035156
2021-12-02,171.8679962158203,310.3900146484375
2021-12-03,169.489501953125,306.8399963378906
2021-12-06,171.36849975585938,317.8699951171875
2021-12-07,176.1645050048828,322.80999755859375
2021-12-08,176.1580047607422,330.55999755859375
2021-12-09,174.17100524902344,329.82000732421875
2021-12-10,172.21200561523438,329.75
2021-12-13,169.5675048828125,334.489990234375
2021-12-14,169.0915069580078,333.739990234375
2021-12-15,173.31500244140625,341.6600036621094
2021-12-16,168.87100219726562,334.8999938964844
2021-12-17,170.0175018310547,333.7900085449219
2021-12-20,167.07899475097656,325.45001220703125
2021-12-21,170.41700744628906,334.20001220703125
2021-12-22,171.03700256347656,330.45001220703125
2021-12-23,171.06849670410156,335.239990234375
2021-12-27,169.66949462890625,346.17999267578125
2021-12-28,170.66099548339844,346.2200012207031
2021-12-29,169.2010040283203,342.94000244140625
2021-12-30,168.64450073242188,344.3599853515625
2021-12-31,166.7169952392578,336.3500061035156
2022-01-03,170.4044952392578,338.5400085449219
2022-01-04,167.52200317382812,336.5299987792969
2022-01-05,164.35699462890625,324.1700134277344
2022-01-06,163.25399780273438,332.4599914550781
2022-01-07,162.5540008544922,331.7900085449219
2022-01-10,161.48599243164062,328.07000732421875
2022-01-11,165.36199951171875,334.3699951171875
2022-01-12,165.20700073242188,333.260009765625
2022-01-13,161.21400451660156,326.4800109863281
2022-01-14,162.13800048828125,331.8999938964844
2022-01-18,158.91749572753906,318.1499938964844
2022-01-19,156.2989959716797,319.5899963378906
2022-01-20,151.66749572753906,316.55999755859375
2022-01-21,142.64300537109375,303.1700134277344
2022-01-24,144.54400634765625,308.7099914550781
2022-01-25,139.98599243164062,300.1499938964844
2022-01-26,138.87249755859375,294.6300048828125
2022-01-27,139.6374969482422,294.6400146484375
2022-01-28,143.97799682617188,301.7099914550781
2022-01-31,149.57350158691406,313.260009765625
2022-02-01,151.19349670410156,319.0
2022-02-02,150.6125030517578,323.0
2022-02-03,138.8455047607422,237.75999450683594
2022-02-04,157.63949584960938,237.08999633789062
2022-02-07,157.9355010986328,224.91000366210938
2022-02-08,161.4134979248047,220.17999267578125
2022-02-09,161.1894989013672,232.0
2022-02-10,159.0034942626953,228.07000732421875
2022-02-11,153.2935028076172,219.5500030517578
2022-02-14,155.16700744628906,217.6999969482422
2022-02-15,156.510498046875,221.0
2022-02-16,158.10049438476562,216.5399932861328
2022-02-17,154.65249633789062,207.7100067138672
2022-02-18,152.60150146484375,206.16000366210938
2022-02-22,150.19749450683594,202.0800018310547
2022-02-23,144.82699584960938,198.4499969482422
2022-02-24,151.35800170898438,207.60000610351562
2022-02-25,153.7884979248047,210.47999572753906
2022-02-28,153.56300354003906,211.02999877929688
2022-03-01,151.14199829101562,203.49000549316406
2022-03-02,152.05250549316406,208.11000061035156
2022-03-03,147.89849853515625,202.97000122070312
2022-03-04,145.64100646972656,200.05999755859375
2022-03-07,137.4530029296875,187.47000122070312
2022-03-08,136.01449584960938,190.2899932861328
2022-03-09,139.2790069580078,198.5
2022-03-10,146.8175048828125,195.2100067138672
2022-03-11,145.52450561523438,187.61000061035156
2022-03-14,141.85299682617188,186.6300048828125
2022-03-15,147.3665008544922,192.02999877929688
2022-03-16,153.10400390625,203.6300048828125
2022-03-17,157.23899841308594,207.83999633789062
2022-03-18,161.25050354003906,216.49000549316406
2022-03-21,161.4915008544922,211.49000549316406
2022-03-22,164.88900756835938,216.64999389648438
2022-03-23,163.4080047607422,213.4600067138672
2022-03-24,163.64950561523438,219.57000732421875
2022-03-25,164.77349853515625,221.82000732421875
2022-03-28,168.99049377441406,223.58999633789062
2022-03-29,169.31500244140625,229.86000061035156
2022-03-30,166.30099487304688,227.85000610351562
2022-03-31,162.99749755859375,222.36000061035156
2022-04-01,163.55999755859375,224.85000610351562
2022-04-04,168.34649658203125,233.88999938964844
2022-04-05,164.05499267578125,231.83999633789062
2022-04-06,158.75599670410156,223.3000030517578
2022-04-07,157.7845001220703,222.9499969482422
2022-04-08,154.4604949951172,222.3300018310547
2022-04-11,151.1219940185547,216.4600067138672
2022-04-12,150.78750610351562,214.13999938964844
2022-04-13,155.54100036621094,214.99000549316406
2022-04-14,151.7064971923828,210.17999267578125
2022-04-18,152.78500366210938,210.77000427246094
2022-04-19,158.11549377441406,217.30999755859375
2022-04-20,153.9980010986328,200.4199981689453
2022-04-21,148.29600524902344,188.07000732421875
2022-04-22,144.35000610351562,184.11000061035156
2022-04-25,146.07400512695312,186.99000549316406
2022-04-26,139.39100646972656,180.9499969482422
2022-04-27,138.16700744628906,174.9499969482422
2022-04-28,144.59649658203125,205.72999572753906
2022-04-29,124.28150177001953,200.47000122070312
2022-05-02,124.5,211.1300048828125
2022-05-03,124.25350189208984,212.02999877929688
2022-05-04,125.92849731445312,223.41000366210938
2022-05-05,116.40699768066406,208.27999877929688
2022-05-06,114.77249908447266,203.77000427246094
2022-05-09,108.78900146484375,196.2100067138672
2022-05-10,108.85900115966797,197.64999389648438
2022-05-11,105.37200164794922,188.74000549316406
2022-05-12,106.93049621582031,191.24000549316406
2022-05-13,113.05500030517578,198.6199951171875
2022-05-16,110.81050109863281,200.0399932861328
2022-05-17,115.36849975585938,202.6199951171875
2022-05-18,107.11250305175781,192.24000549316406
2022-05-19,107.31900024414062,191.2899932861328
2022-05-20,107.59100341796875,193.5399932861328
2022-05-23,107.55699920654297,196.22999572753906
2022-05-24,104.0999984741211,181.27999877929688
2022-05-25,106.7750015258789,183.8300018310547
2022-05-26,111.07749938964844,191.6300048828125
2022-05-27,115.14649963378906,195.1300048828125
2022-05-31,120.20950317382812,193.63999938964844
2022-06-01,121.68399810791016,188.63999938964844
2022-06-02,125.51100158691406,198.86000061035156
2022-06-03,122.3499984741211,190.77999877929688
2022-06-06,124.79000091552734,194.25
2022-06-07,123.0,195.64999389648438
2022-06-08,121.18000030517578,196.63999938964844
2022-06-09,116.1500015258789,184.0
2022-06-10,109.6500015258789,175.57000732421875
2022-06-13,103.66999816894531,164.25999450683594
2022-06-14,102.30999755859375,163.72999572753906
2022-06-15,107.66999816894531,169.35000610351562
