Date,KO,PEP
2021-05-04,47.659549713134766,126.81737518310547
2021-05-05,47.53630065917969,126.75569915771484
2021-05-06,48.01166915893555,128.2268524169922
2021-05-07,47.98525619506836,128.2268524169922
2021-05-10,48.33738327026367,129.2487335205078
2021-05-11,47.8180046081543,128.30612182617188
2021-05-12,47.57152557373047,127.05522918701172
2021-05-13,47.98525619506836,128.94039916992188
2021-05-14,48.17892074584961,129.1342010498047
2021-05-17,48.099693298339844,128.76422119140625
2021-05-18,47.83561325073242,128.18280029296875
2021-05-19,47.68596267700195,128.1123504638672
2021-05-20,48.10850143432617,129.69801330566406
2021-05-21,48.082088470458984,129.58348083496094
2021-05-24,48.240543365478516,130.2441864013672
2021-05-25,48.23175048828125,130.6405792236328
2021-05-26,48.44301986694336,130.6405792236328
2021-05-27,48.84796142578125,129.06370544433594
2021-05-28,48.67190170288086,130.32342529296875
2021-06-01,48.66309356689453,130.0503692626953
2021-06-02,48.85676574707031,130.57009887695312
2021-06-03,48.980010986328125,131.03598022460938
2021-06-04,49.50818634033203,131.18679809570312
2021-06-07,49.332115173339844,131.1069793701172
2021-06-08,48.988807678222656,129.8824005126953
2021-06-09,48.839149475097656,129.64285278320312
2021-06-10,49.217689514160156,130.97386169433594
2021-06-11,49.43775939941406,131.05374145507812
2021-06-14,49.26924133300781,131.83460998535156
2021-06-15,49.145076751708984,131.84347534179688
2021-06-16,48.48874282836914,130.5301971435547
2021-06-17,48.73708724975586,131.79022216796875
2021-06-18,47.69050598144531,129.03945922851562
2021-06-21,48.21378707885742,130.05101013183594
2021-06-22,48.39117431640625,130.24624633789062
2021-06-23,48.000919342041016,128.53363037109375
2021-06-24,48.240394592285156,129.26124572753906
2021-06-25,48.17831039428711,129.9179229736328
2021-06-28,48.12509536743164,130.47689819335938
2021-06-29,47.770328521728516,130.38821411132812
2021-06-30,47.992061614990234,131.4796600341797
2021-07-01,47.8590202331543,131.5062713623047
2021-07-02,48.054141998291016,132.1363067626953
2021-07-06,47.78807067871094,132.3314971923828
2021-07-07,48.17831039428711,132.91714477539062
2021-07-08,48.009796142578125,132.97927856445312
2021-07-09,48.302490234375,132.64210510253906
2021-07-12,48.320228576660156,132.668701171875
2021-07-13,48.799171447753906,135.73008728027344
2021-07-14,49.898963928222656,137.13209533691406
2021-07-15,50.05861282348633,137.7621307373047
2021-07-16,50.02314376831055,138.2679443359375
2021-07-19,49.42888641357422,138.2501983642578
2021-07-20,49.51758575439453,138.2679443359375
2021-07-21,50.15617752075195,137.7532501220703
2021-07-22,50.08522415161133,137.70887756347656
2021-07-23,50.56416702270508,139.47471618652344
2021-07-26,50.60851287841797,139.37713623046875
2021-07-27,50.78590393066406,140.1490936279297
2021-07-28,50.32469940185547,138.86248779296875
2021-07-29,50.59965133666992,139.14637756347656
2021-07-30,50.581905364990234,139.27064514160156
2021-08-02,50.44886779785156,138.7116241455078
2021-08-03,50.484344482421875,139.02218627929688
2021-08-04,49.757057189941406,136.69729614257812
2021-08-05,50.11183166503906,136.92803955078125
2021-08-06,50.236000061035156,136.94573974609375
2021-08-09,50.244876861572266,136.96353149414062
2021-08-10,50.37791061401367,137.03451538085938
2021-08-11,50.31582260131836,137.5757598876953
2021-08-12,50.41339111328125,137.6024169921875
2021-08-13,50.75929641723633,138.8890838623047
2021-08-16,50.98102951049805,140.24676513671875
2021-08-17,50.80364990234375,140.11361694335938
2021-08-18,50.11183166503906,138.67608642578125
2021-08-19,50.43112564086914,141.00985717773438
2021-08-20,50.236000061035156,140.5129852294922
2021-08-23,50.05861282348633,140.06927490234375
2021-08-24,49.677223205566406,138.33004760742188
2021-08-25,49.73045349121094,137.71775817871094
2021-08-26,49.26038360595703,137.2119903564453
2021-08-27,49.35793685913086,137.48704528808594
2021-08-30,49.82801055908203,138.4276123046875
2021-08-31,49.943321228027344,138.7737274169922
2021-09-01,50.28034591674805,140.12249755859375
2021-09-02,50.3513069152832,140.22525024414062
